Layer,TPinSecurity,overlapAreaPercentage
1,4,1.0
2,4,0.854439238612919
1,4,1.0
2,4,0.9158483629704536
3,3,0.9152149392482515
1,4,1.0
2,3,0.8751519870214703
3,4,0.8504200684609956
4,4,0.8923271601305605
1,4,1.0
2,4,0.8882402926656257
3,4,0.8829270317481706
4,4,0.8941760665295629
5,3,0.8902489444290238
1,4,1.0
2,4,0.9238392689064278
3,4,0.8939089718568152
4,4,0.7950322645934113
5,4,0.8641246722196855
6,4,0.8788007922653912
1,4,1.0
2,3,0.9040759795997719
3,4,0.8351961870238322
4,3,0.9142692417612376
5,4,0.864135049126461
6,4,0.8659773452107752
7,3,0.8984138086037871
1,4,1.0
2,4,0.886781371590686
3,4,0.9089114891925882
4,3,0.881554425845612
5,4,0.9348588807458985
6,4,0.8630575557757878
7,4,0.8931951692496156
8,3,0.7958277394991627
1,4,1.0
2,3,0.8298548496855931
3,4,0.926984918425335
4,4,0.8480132381413881
5,4,0.9146735956217097
6,4,0.8661164513602793
7,4,0.8786870812221887
8,4,0.8365416551341675
9,4,0.8996348194355819
1,4,1.0
2,2,0.8305895919830908
3,4,0.9021431205612109
4,4,0.7830992794931352
5,3,0.8213236908646596
6,4,0.8741135934087799
7,2,0.8880425293947672
8,4,0.8069449444469747
9,4,0.9130877812629548
10,3,0.8466206860195862
1,4,1.0
2,2,0.7046715070650544
3,4,0.8751080888542404
4,4,0.8393321283824572
5,4,0.8914698432204297
6,4,0.9035057495124867
7,3,0.7813098476377681
8,3,0.7082732643962076
9,4,0.950850378568798
10,3,0.9001593897825746
11,4,0.8453948802482841
1,4,1.0
2,2,0.7182795012590331
3,4,0.8868822604120139
4,3,0.8174920926407583
5,3,0.9202123890074027
6,4,0.8313487899118802
7,4,0.7788725933287867
8,2,0.7027136848785115
9,4,0.9130690339700707
10,4,0.890125345824486
11,4,0.8777364045997835
12,3,0.9218785821005027
